time,left_hip_angle,left_knee_spring_angle,left_toe_angle,right_hip_angle,right_knee_spring_angle,right_toe_angle,left_hip_qvel,left_knee_spring_qvel,left_toe_qvel,right_hip_qvel,right_knee_spring_qvel,right_toe_qvel
0.011000000000000006,1.3935125622432678,1.0608456552028656,-0.6966296022757887,-2.4122154355049132,8.102592723217821,-0.7916086131706834,0.0031043714843690395,0.3142545819282532,-0.020685864612460136,-0.7250949144363403,2.9269525839481503e-05,-0.08424876630306244
0.011500000000000007,1.4200591848697512,1.082933133840561,-0.697145820222795,-2.391586660593748,8.120341128019572,-0.7900477443821728,0.0030997726134955883,0.31317490339279175,-0.021527064964175224,-0.7276296019554138,3.5624023439595476e-05,-0.07993748039007187
0.012000000000000007,1.393016611179337,1.0761017233133316,-0.6973673373460769,-2.3654366694390774,8.13713693261725,-0.788076919130981,0.003114375751465559,0.3119569718837738,-0.02123996615409851,-0.7295689582824707,-8.770513886702247e-06,-0.07495713233947754
0.012500000000000008,1.3825906743528322,1.0727813124656678,-0.6971429076045752,-2.384431494027376,8.127540836122353,-0.7865275157615542,0.003100369358435273,0.31068241596221924,-0.020369213074445724,-0.7320814728736877,9.212293662130833e-06,-0.07034289836883545
0.013000000000000008,1.4071825654245913,1.0929568767547608,-0.6975074948742985,-2.3911149807274343,8.124434770749213,-0.7849216384813189,0.003139716573059559,0.30951228737831116,-0.02102121151983738,-0.7347166538238525,4.549531877273694e-05,-0.06581715494394302
0.013500000000000009,1.4120416549732908,1.0980422243475914,-0.6980798715725541,-2.395292803645134,8.112162567066116,-0.7835774254053831,0.0031867201905697584,0.308366596698761,-0.02196704037487507,-0.7374200820922852,6.369640323100612e-05,-0.06185967102646828
0.014000000000000009,1.393950812984258,1.0833220198750495,-0.6980321351438761,-2.369900280982256,8.124556635487533,-0.7818671585060656,0.003180549480021,0.307105153799057,-0.02144019678235054,-0.739418625831604,3.582458884920925e-05,-0.057438433170318604
0.01450000000000001,1.3860551727004349,1.0784408926963807,-0.6977022202685476,-2.401635430753231,8.113311765632535,-0.780752342287451,0.0032204771414399147,0.30583515763282776,-0.020551616325974464,-0.742477536201477,3.131983976345509e-05,-0.053420934826135635
0.01500000000000001,1.390906006214209,1.0884409680962563,-0.6976924516260624,-2.433391413837671,8.088596748123019,-0.7800239386036992,0.003237068885937333,0.30461522936820984,-0.02037770301103592,-0.7464531660079956,3.433661549934186e-05,-0.0504448264837265
0.01550000000000001,1.4013931762892753,1.1034269627183675,-0.6980203051120043,-2.3961141027510164,8.107327351831918,-0.7786284299567342,0.003222885075956583,0.3033987581729889,-0.02093232050538063,-0.7492583990097046,4.582332621794194e-06,-0.046721961349248886
0.01600000000000001,1.4089755521621554,1.1166291512548923,-0.6985814945772291,-2.355358225107193,8.140329396997185,-0.7765157813206315,0.003188523929566145,0.30214837193489075,-0.02188299037516117,-0.7508241534233093,-1.2677362974500284e-05,-0.04157157987356186
0.01650000000000001,1.4177226589759813,1.1303163141012191,-0.6994666554033756,-2.377156848460436,8.121086222347094,-0.7750886315479875,0.003247163025662303,0.3009391725063324,-0.02360595017671585,-0.7529454231262207,8.970208909886423e-06,-0.03723297640681267
0.01700000000000001,1.401201787753962,1.1174694567918777,-0.699979025684297,-2.431115025281906,8.090280587755842,-0.7744387922808528,0.003332561580464244,0.29970839619636536,-0.024463249370455742,-0.7567766308784485,7.676327368244529e-05,-0.03414538502693176
0.017500000000000012,1.3736917147878558,1.1023372966330498,-0.699719381518662,-2.408396602421999,8.107972068728122,-0.7731102964840829,0.0033058305270969868,0.2983176112174988,-0.02363421954214573,-0.7600618600845337,7.192719203885645e-05,-0.030332960188388824
